¥course_id¥,¥course_name¥,¥section¥,¥topic¥,¥session¥,¥days/times¥,¥dates¥,¥instructor¥,¥status¥
¥ARTSHU239.2223073¥,¥ART-SHU 239.2 - Choreography & Performance¥,¥1-STU (18204)¥,¥¥,¥Shanghai¥,¥MoWe 2:15pm - 4:45pm¥,¥09/02/2019 - 12/13/2019¥,¥Alyssa Rose¥,¥Open¥
¥ARTSHU239.4223423¥,¥ART-SHU 239.4 - Choreography & Performance¥,¥1-STG (18205)¥,¥¥,¥Shanghai¥,¥MoWe 2:15pm - 5:00pm¥,¥09/02/2019 - 12/13/2019¥,¥Alyssa Rose¥,¥Open¥
¥ARTSHU243231846¥,¥ART-SHU 243 - Minority & Folk Dance (Northern China)¥,¥1-STG (23354)¥,¥¥,¥Shanghai¥,¥TuTh 2:15pm - 4:15pm¥,¥09/02/2019 - 12/13/2019¥,¥Siye Tao¥,¥Open¥
¥ARTSHU255228078¥,¥ART-SHU 255 - Printmaking in an Expanded Field¥,¥1-WKS (18207)¥,¥Printmaking in an Expanded Field¥,¥Shanghai¥,¥Tu 1:45pm - 4:45pm¥,¥09/02/2019 - 12/13/2019¥,¥Monika Silvia Lin¥,¥Open¥
¥ARTSHU275230983¥,¥ART-SHU 275 - Mark Making: From Basic Drawing Skills to Contemporary Approaches to Drawing¥,¥1-STU (21355)¥,¥¥,¥Shanghai¥,¥Mo 1:15pm - 4:15pm¥,¥09/02/2019 - 12/13/2019¥,¥Maya Rebecca Kramer¥,¥Open¥
¥ARTSHU301210688¥,¥ART-SHU 301 - Introduction to Photography I¥,¥001-STU (17923)¥,¥¥,¥Shanghai¥,¥Mo 1:15pm - 4:15pm¥,¥09/02/2019 - 12/13/2019¥,¥Alice N Wang¥,¥Open¥
¥ARTSHU306229055¥,¥ART-SHU 306 - Moving Images¥,¥1-STU (18273)¥,¥¥,¥Shanghai¥,¥We 1:15pm - 4:15pm¥,¥09/02/2019 - 12/13/2019¥,¥Alice N Wang¥,¥Open¥
¥ARTSHU610231740¥,¥ART-SHU 610 - Art is a Hammer¥,¥1-STU (21465)¥,¥¥,¥Shanghai¥,¥TuTh 3:45pm - 5:00pm¥,¥09/03/2019 - 12/13/2019¥,¥Corey F Sullivan¥,¥Open¥
¥ARTSHU1010230729¥,¥ART-SHU 1010 - Making Theatre¥,¥1-SEM (21164)¥,¥¥,¥Shanghai¥,¥Fr 2:30pm - 5:00pm¥,¥09/02/2019 - 12/13/2019¥,¥Corey F Sullivan¥,¥Open¥
¥ARTSHU1910210689¥,¥ART-SHU 1910 - Projects in Studio Art - Chinese Traditional Methods in Contemporary Art¥,¥1-STU (21552)¥,¥¥,¥Shanghai¥,¥We 1:15pm - 4:15pm¥,¥09/02/2019 - 12/13/2019¥,¥Barbara Lynn Edelstein-Zhang, Jian Jun Zhang¥,¥Open¥
¥ARTSHU9077221793¥,¥ART-SHU 9077 - Contemporary Art & New Media¥,¥001-SEM (17927)¥,¥¥,¥Shanghai¥,¥Th 1:45pm - 4:45pm¥,¥09/02/2019 - 12/13/2019¥,¥Francesca Tarocco¥,¥Closed¥
¥ARTSHU9210213057¥,¥ART-SHU 9210 - Introduction to Studio Art- Chinese Traditional Methods¥,¥1-STU (21611)¥,¥¥,¥Shanghai¥,¥We 5:00pm - 8:00pm¥,¥09/02/2019 - 12/13/2019¥,¥Barbara Lynn Edelstein-Zhang, Jian Jun Zhang¥,¥Open¥
¥ARTSHU9275231790¥,¥ART-SHU 9275 - Mark Making: From Basic Drawing Skills to Contemporary Approaches to Drawing¥,¥1-STU (21616)¥,¥¥,¥Shanghai¥,¥Mo 1:15pm - 4:15pm¥,¥09/02/2019 - 12/13/2019¥,¥Maya Rebecca Kramer¥,¥Open¥
¥ARTSHU9301213058¥,¥ART-SHU 9301 - Introduction to Photography I¥,¥001-STU (17924)¥,¥¥,¥Shanghai¥,¥Mo 1:15pm - 4:15pm¥,¥09/02/2019 - 12/13/2019¥,¥Alice N Wang¥,¥Open¥
¥BIOLSHU1231817¥,¥BIOL-SHU 1 - Introduction to Biology¥,¥1-LEC (23033)¥,¥¥,¥Shanghai¥,¥We 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Wenshu Li¥,¥Open¥
¥BIOLSHU3231818¥,¥BIOL-SHU 3 - Explore the Cell: from Gene to Protein¥,¥1-LAB (23034)¥,¥¥,¥Shanghai Seven Week - First¥,¥We 1:30pm - 4:00pm¥,¥09/02/2019 - 10/25/2019¥,¥Wenshu Li¥,¥Open¥
¥BIOLSHU22213800¥,¥BIOL-SHU 22 - Foundations of Biology II¥,¥001-LEC (17994)¥,¥¥,¥Shanghai¥,¥TuTh 9:45am - 11:00am¥,¥09/02/2019 - 12/13/2019¥,¥Jungseog Kang¥,¥Open¥
¥BIOLSHU22213800¥,¥BIOL-SHU 22 - Foundations of Biology II¥,¥003-RCT (18208)¥,¥¥,¥Shanghai¥,¥Fr 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Xiaoai Lu¥,¥Open¥
¥BIOLSHU22213800¥,¥BIOL-SHU 22 - Foundations of Biology II¥,¥2-RCT (21002)¥,¥¥,¥Shanghai¥,¥Fr 9:45am - 11:00am¥,¥09/02/2019 - 12/13/2019¥,¥Xiaoai Lu¥,¥Open¥
¥BIOLSHU30208913¥,¥BIOL-SHU 30 - Genetics¥,¥001-LEC (17995)¥,¥¥,¥Shanghai¥,¥TuTh 9:45am - 11:00am¥,¥09/02/2019 - 12/13/2019¥,¥Danyang Yu¥,¥Open¥
¥BIOLSHU31226776¥,¥BIOL-SHU 31 - Genetics Laboratory¥,¥001-LAB (18067)¥,¥¥,¥Shanghai¥,¥Tu 1:15pm - 5:15pm¥,¥09/02/2019 - 12/13/2019¥,¥Danyang Yu¥,¥Open¥
¥BIOLSHU123213801¥,¥BIOL-SHU 123 - Fos Biology Laboratory¥,¥1-LAB (18209)¥,¥¥,¥Shanghai¥,¥Th 1:15pm - 5:15pm¥,¥09/02/2019 - 12/13/2019¥,¥Wenshu Li¥,¥Closed¥
¥BIOLSHU123213801¥,¥BIOL-SHU 123 - Fos Biology Laboratory¥,¥2-LAB (21279)¥,¥¥,¥Shanghai¥,¥Tu 1:15pm - 5:15pm¥,¥09/02/2019 - 12/13/2019¥,¥Wenshu Li¥,¥Open¥
¥BIOLSHU261208910¥,¥BIOL-SHU 261 - Genomics and Bioinformatics¥,¥001-LEC (17996)¥,¥¥,¥Shanghai¥,¥TuTh 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Gang Fang¥,¥Open¥
¥BIOLSHU400227997¥,¥BIOL-SHU 400 - Independent Study - Biology Capstone¥,¥1-RSC (18197)¥,¥¥,¥Shanghai¥,¥TBA¥,¥09/02/2019 - 12/13/2019¥,¥Staff¥,¥Open¥
¥BIOLSHU997224471¥,¥BIOL-SHU 997 - Independent Study – Biology¥,¥001-IND (18117)¥,¥¥,¥Shanghai¥,¥TBA¥,¥09/02/2019 - 12/13/2019¥,¥Staff¥,¥Open¥
¥BUSFSHU3224116¥,¥BUSF-SHU 3 - Business and Economics Honors Seminar¥,¥001-SEM (17949)¥,¥¥,¥Shanghai¥,¥Fr 9:00am - 11:30am¥,¥09/02/2019 - 12/13/2019¥,¥YIQING LU¥,¥Open¥
¥BUSFSHU101208915¥,¥BUSF-SHU 101 - Statistics for Business and Economics¥,¥001-LEC (17940)¥,¥¥,¥Shanghai¥,¥Tu 3:15pm - 6:00pm¥,¥09/02/2019 - 12/13/2019¥,¥Ming Liao¥,¥Closed¥
¥BUSFSHU101208915¥,¥BUSF-SHU 101 - Statistics for Business and Economics¥,¥002-RCT (18137)¥,¥¥,¥Shanghai¥,¥Fr 2:45pm - 4:00pm¥,¥09/02/2019 - 12/13/2019¥,¥Ming Liao¥,¥Closed¥
¥BUSFSHU142224268¥,¥BUSF-SHU 142 - Information Technology in Business & Society¥,¥001-LEC (18132)¥,¥¥,¥Shanghai¥,¥MoWe 1:15pm - 2:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Enric Junque De Fortuny¥,¥Closed¥
¥BUSFSHU200D228210¥,¥BUSF-SHU 200D - Business Consulting in China¥,¥1-LEC (18210)¥,¥¥,¥Shanghai¥,¥Tu 3:15pm - 5:45pm¥,¥09/02/2019 - 12/13/2019¥,¥Lan Ma¥,¥Open¥
¥BUSFSHU200F231614¥,¥BUSF-SHU 200F - Fixed Income Derivatives¥,¥1-LEC (20973)¥,¥¥,¥Shanghai Seven Week - First¥,¥MoWe 11:15am - 12:30pm¥,¥09/02/2019 - 10/25/2019¥,¥Koresh Aharon Galil¥,¥Open¥
¥BUSFSHU202208917¥,¥BUSF-SHU 202 - Foundations of Finance¥,¥001-LEC (17942)¥,¥¥,¥Shanghai¥,¥TuTh 8:15am - 9:30am¥,¥09/02/2019 - 12/13/2019¥,¥Offer Moshe Shapir¥,¥Open¥
¥BUSFSHU202208917¥,¥BUSF-SHU 202 - Foundations of Finance¥,¥003-LEC (18128)¥,¥¥,¥Shanghai¥,¥TuTh 9:45am - 11:00am¥,¥09/02/2019 - 12/13/2019¥,¥Offer Moshe Shapir¥,¥Closed¥
¥BUSFSHU202208917¥,¥BUSF-SHU 202 - Foundations of Finance¥,¥004-RCT (18129)¥,¥¥,¥Shanghai¥,¥Tu 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Offer Moshe Shapir¥,¥Open¥
¥BUSFSHU202208917¥,¥BUSF-SHU 202 - Foundations of Finance¥,¥005-RCT (21052)¥,¥¥,¥Shanghai¥,¥Th 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Offer Moshe Shapir¥,¥Open¥
¥BUSFSHU220F225792¥,¥BUSF-SHU 220F - Debt Instruments¥,¥001-LEC (21350)¥,¥¥,¥Shanghai Seven Week - First¥,¥MoWe 9:45am - 11:00am¥,¥09/03/2019 - 10/25/2019¥,¥Koresh Aharon Galil¥,¥Open¥
¥BUSFSHU225.1231727¥,¥BUSF-SHU 225.1 - Negotiation and Consensus Building: Theoretic Foundations¥,¥1-LEC (21308)¥,¥¥,¥Shanghai Seven Week - Second¥,¥MoWe 9:45am - 11:00am¥,¥10/28/2019 - 12/13/2019¥,¥David Adams Hunsaker¥,¥Open¥
¥BUSFSHU225.2231728¥,¥BUSF-SHU 225.2 - Negotiation and Consensus Building: Cases and Practices¥,¥1-LEC (21309)¥,¥¥,¥Shanghai Seven Week - Second¥,¥MoWe 11:15am - 12:30pm¥,¥10/28/2019 - 12/13/2019¥,¥David Adams Hunsaker¥,¥Open¥
¥BUSFSHU229229039¥,¥BUSF-SHU 229 - Behavioral Finance¥,¥1-LEC (18214)¥,¥¥,¥Shanghai¥,¥MoWe 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Bin Zhao¥,¥Open¥
¥BUSFSHU250208922¥,¥BUSF-SHU 250 - Principles of Financial Accounting¥,¥001-LEC (18108)¥,¥¥,¥Shanghai¥,¥TuTh 1:45pm - 3:00pm¥,¥09/02/2019 - 12/13/2019¥,¥Jiao Tao¥,¥Open¥
¥BUSFSHU250208922¥,¥BUSF-SHU 250 - Principles of Financial Accounting¥,¥002-LEC (18123)¥,¥¥,¥Shanghai¥,¥TuTh 3:15pm - 4:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Jiao Tao¥,¥Closed¥
¥BUSFSHU250208922¥,¥BUSF-SHU 250 - Principles of Financial Accounting¥,¥003-RCT (18109)¥,¥¥,¥Shanghai¥,¥Tu 4:45pm - 6:00pm¥,¥09/02/2019 - 12/13/2019¥,¥Jiao Tao¥,¥Open¥
¥BUSFSHU286229040¥,¥BUSF-SHU 286 - Chinese Financial Markets¥,¥1-LEC (18216)¥,¥¥,¥Shanghai¥,¥MoWe 2:45pm - 4:00pm¥,¥09/02/2019 - 12/13/2019¥,¥Bin Zhao¥,¥Open¥
¥BUSFSHU288224118¥,¥BUSF-SHU 288 - Doing Business with China¥,¥001-LEC (17946)¥,¥¥,¥Shanghai¥,¥TuTh 9:45am - 11:00am¥,¥09/02/2019 - 12/13/2019¥,¥Heini Shi¥,¥Open¥
¥BUSFSHU303208925¥,¥BUSF-SHU 303 - Corporate Finance¥,¥001-LEC (17944)¥,¥¥,¥Shanghai¥,¥Tu 9:45am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Qi Huang¥,¥Open¥
¥BUSFSHU303208925¥,¥BUSF-SHU 303 - Corporate Finance¥,¥002-RCT (18136)¥,¥¥,¥Shanghai¥,¥Fr 9:45am - 11:00am¥,¥09/02/2019 - 12/13/2019¥,¥Qi Huang¥,¥Open¥
¥BUSFSHU304209200¥,¥BUSF-SHU 304 - Futures and Options¥,¥001-SEM (17945)¥,¥¥,¥Shanghai¥,¥TuTh 1:45pm - 3:00pm¥,¥09/02/2019 - 12/13/2019¥,¥Rodrigo Zeidan¥,¥Open¥
¥BUSFSHU308226799¥,¥BUSF-SHU 308 - Hedge Fund Strategies¥,¥1-LEC (21307)¥,¥¥,¥Shanghai¥,¥MoWe 4:30pm - 5:45pm¥,¥09/02/2019 - 12/13/2019¥,¥Sang Bin Lee¥,¥Open¥
¥BUSFSHU311231729¥,¥BUSF-SHU 311 - New Venture Strategy¥,¥1-LEC (21419)¥,¥¥,¥Shanghai¥,¥Th 5:00pm - 8:00pm¥,¥09/02/2019 - 12/13/2019¥,¥Jing Chen¥,¥Open¥
¥BUSFSHU312231732¥,¥BUSF-SHU 312 - International Trade and Business¥,¥1-LEC (21421)¥,¥¥,¥Shanghai¥,¥TuTh 3:15pm - 4:30pm¥,¥09/03/2019 - 12/13/2019¥,¥Heini Shi¥,¥Open¥
¥BUSFSHU351208927¥,¥BUSF-SHU 351 - Operations Management¥,¥1-LEC (23326)¥,¥¥,¥Shanghai¥,¥Mo 3:00pm - 5:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Ying Rong¥,¥Open¥
¥BUSFSHU997225800¥,¥BUSF-SHU 997 - Business Independent Study¥,¥001-IND (18112)¥,¥¥,¥Shanghai¥,¥TBA¥,¥09/02/2019 - 12/13/2019¥,¥Koresh Aharon Galil¥,¥Open¥
¥CHEMSHU125213797¥,¥CHEM-SHU 125 - Foundations of Chemistry I¥,¥001-LEC (17997)¥,¥¥,¥Shanghai¥,¥MoWe 8:15am - 9:30am¥,¥09/02/2019 - 12/13/2019¥,¥Xiang Sun¥,¥Open¥
¥CHEMSHU125213797¥,¥CHEM-SHU 125 - Foundations of Chemistry I¥,¥002-RCT (18037)¥,¥¥,¥Shanghai¥,¥Fr 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Xiao He¥,¥Open¥
¥CHEMSHU125213797¥,¥CHEM-SHU 125 - Foundations of Chemistry I¥,¥003-RCT (18038)¥,¥¥,¥Shanghai¥,¥Fr 1:15pm - 2:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Xiao He¥,¥Open¥
¥CHEMSHU125213797¥,¥CHEM-SHU 125 - Foundations of Chemistry I¥,¥004-RCT (18192)¥,¥¥,¥Shanghai¥,¥Fr 9:45am - 11:00am¥,¥09/02/2019 - 12/13/2019¥,¥Xiao He¥,¥Open¥
¥CHEMSHU127213805¥,¥CHEM-SHU 127 - Fos Chemistry Laboratory¥,¥1-LAB (21003)¥,¥¥,¥Shanghai¥,¥Th 1:15pm - 5:15pm¥,¥09/02/2019 - 12/13/2019¥,¥Lu Zhang¥,¥Open¥
¥CHEMSHU225208942¥,¥CHEM-SHU 225 - Organic Chemistry I¥,¥001-LEC (17998)¥,¥¥,¥Shanghai¥,¥MoWe 4:15pm - 5:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Qilong Shen¥,¥Open¥
¥CHEMSHU225208942¥,¥CHEM-SHU 225 - Organic Chemistry I¥,¥002-RCT (18039)¥,¥¥,¥Shanghai¥,¥Fr 9:45am - 11:00am¥,¥09/02/2019 - 12/13/2019¥,¥He Liu, Qilong Shen¥,¥Open¥
¥CHEMSHU225L223981¥,¥CHEM-SHU 225L - Organic Chemistry I Lab¥,¥001-LAB (17999)¥,¥¥,¥Shanghai¥,¥Tu 1:15pm - 5:15pm¥,¥09/02/2019 - 12/13/2019¥,¥Lu Zhang¥,¥Open¥
¥CHEMSHU312208950¥,¥CHEM-SHU 312 - Analytical Chemistry¥,¥1-LEC (18272)¥,¥¥,¥Shanghai¥,¥MoWe 2:45pm - 4:00pm¥,¥09/02/2019 - 12/13/2019¥,¥Zhi Xu¥,¥Open¥
¥CHEMSHU652208948¥,¥CHEM-SHU 652 - Physical Chemistry: Thermodynamics and Kinetics¥,¥001-LEC (18000)¥,¥¥,¥Shanghai¥,¥TuTh 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥John Zhang¥,¥Open¥
¥CHEMSHU881208944¥,¥CHEM-SHU 881 - Biochemistry I¥,¥1-LEC (21010)¥,¥¥,¥Shanghai¥,¥MoWe 9:45am - 11:00am¥,¥09/02/2019 - 12/13/2019¥,¥Xiaotao Li¥,¥Open¥
¥CHEMSHU997224796¥,¥CHEM-SHU 997 - Independent Study – Chemistry¥,¥001-IND (18118)¥,¥¥,¥Shanghai¥,¥TBA¥,¥09/02/2019 - 12/13/2019¥,¥Staff¥,¥Open¥
¥CHEMSHU997224796¥,¥CHEM-SHU 997 - Independent Study – Chemistry¥,¥002-IND (18357)¥,¥¥,¥Shanghai¥,¥TBA¥,¥09/02/2019 - 12/13/2019¥,¥Staff¥,¥Open¥
¥CHINSHU10227595¥,¥CHIN-SHU 10 - Chinese Bridge Online-Elementary Level¥,¥1-DLG (18184)¥,¥¥,¥Special¥,¥Mo 8:00pm - 9:00pm We 8:00am - 9:00am¥,¥09/03/2019 - 12/20/2019 09/03/2019 - 12/20/2019¥,¥Staff¥,¥Open¥
¥CHINSHU20227596¥,¥CHIN-SHU 20 - Chinese Bridge Online-Intermediate level¥,¥1-DLG (18185)¥,¥¥,¥Special¥,¥Mo 7:00am - 8:15am¥,¥09/03/2019 - 12/20/2019¥,¥Qian Liu¥,¥Open¥
¥CHINSHU101208953¥,¥CHIN-SHU 101 - Elementary Chinese I¥,¥001-SEM (18068)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 8:15am - 9:30am¥,¥09/02/2019 - 12/13/2019¥,¥Xiaoya Gu¥,¥Open¥
¥CHINSHU101208953¥,¥CHIN-SHU 101 - Elementary Chinese I¥,¥002-SEM (18069)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 8:15am - 9:30am¥,¥09/02/2019 - 12/13/2019¥,¥Xiaoyue Huang¥,¥Open¥
¥CHINSHU101208953¥,¥CHIN-SHU 101 - Elementary Chinese I¥,¥003-SEM (18070)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 8:15am - 9:30am¥,¥09/02/2019 - 12/13/2019¥,¥Meng Wang¥,¥Open¥
¥CHINSHU101208953¥,¥CHIN-SHU 101 - Elementary Chinese I¥,¥004-SEM (18071)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 9:45am - 11:00am¥,¥09/02/2019 - 12/13/2019¥,¥Jie Yuan¥,¥Closed¥
¥CHINSHU101208953¥,¥CHIN-SHU 101 - Elementary Chinese I¥,¥005-SEM (18125)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 9:45am - 11:00am¥,¥09/02/2019 - 12/13/2019¥,¥FeiFei Liu¥,¥Open¥
¥CHINSHU101208953¥,¥CHIN-SHU 101 - Elementary Chinese I¥,¥006-SEM (18126)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Jing Chai¥,¥Open¥
¥CHINSHU101208953¥,¥CHIN-SHU 101 - Elementary Chinese I¥,¥007-SEM (18127)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Meng Wang¥,¥Closed¥
¥CHINSHU101208953¥,¥CHIN-SHU 101 - Elementary Chinese I¥,¥009-SEM (18138)¥,¥¥,¥Shanghai¥,¥MoWe 2:45pm - 4:00pm TuTh 3:15pm - 4:30pm¥,¥09/02/2019 - 12/13/2019 09/02/2019 - 12/13/2019¥,¥FeiFei Liu¥,¥Open¥
¥CHINSHU101208953¥,¥CHIN-SHU 101 - Elementary Chinese I¥,¥010-SEM (18139)¥,¥¥,¥Shanghai¥,¥MoWe 4:15pm - 5:30pm TuTh 4:45pm - 6:00pm¥,¥09/02/2019 - 12/13/2019 09/02/2019 - 12/13/2019¥,¥Xiaoyue Huang¥,¥Open¥
¥CHINSHU101208953¥,¥CHIN-SHU 101 - Elementary Chinese I¥,¥12-SEM (18347)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 8:15am - 9:30am¥,¥09/02/2019 - 12/13/2019¥,¥Jie Yuan¥,¥Open¥
¥CHINSHU101208953¥,¥CHIN-SHU 101 - Elementary Chinese I¥,¥13-SEM (18348)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Ma Ping¥,¥Open¥
¥CHINSHU101208953¥,¥CHIN-SHU 101 - Elementary Chinese I¥,¥14-SEM (18349)¥,¥¥,¥Shanghai¥,¥MoWe 2:45pm - 4:00pm TuTh 3:15pm - 4:30pm¥,¥09/02/2019 - 12/13/2019 09/02/2019 - 12/13/2019¥,¥Xiaoyue Huang¥,¥Open¥
¥CHINSHU101S210339¥,¥CHIN-SHU 101S - Elementary Chinese I - FoS1¥,¥001-SEM (18095)¥,¥¥,¥Shanghai¥,¥TuTh 6:00pm - 7:15pm¥,¥09/02/2019 - 12/13/2019¥,¥Jiani Lian¥,¥Open¥
¥CHINSHU102208954¥,¥CHIN-SHU 102 - Elementary Chinese II¥,¥001-SEM (21473)¥,¥¥,¥Shanghai¥,¥MoWe 2:45pm - 4:00pm TuTh 3:15pm - 4:30pm¥,¥09/02/2019 - 12/13/2019 09/02/2019 - 12/13/2019¥,¥Huiching Lu¥,¥Open¥
¥CHINSHU102208954¥,¥CHIN-SHU 102 - Elementary Chinese II¥,¥002-SEM (18072)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 9:45am - 11:00am¥,¥09/02/2019 - 12/13/2019¥,¥Huiching Lu¥,¥Closed¥
¥CHINSHU102208954¥,¥CHIN-SHU 102 - Elementary Chinese II¥,¥003-SEM (18073)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Xiaoya Gu¥,¥Closed¥
¥CHINSHU102208954¥,¥CHIN-SHU 102 - Elementary Chinese II¥,¥004-SEM (18074)¥,¥¥,¥Shanghai¥,¥MoWe 1:15pm - 2:30pm TuTh 1:45pm - 3:00pm¥,¥09/02/2019 - 12/13/2019 09/02/2019 - 12/13/2019¥,¥Mengyun Jin¥,¥Open¥
¥CHINSHU102S210340¥,¥CHIN-SHU 102S - Elementary Chinese II FoS¥,¥1-SEM (21022)¥,¥¥,¥Shanghai¥,¥MoWe 4:15pm - 5:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Qiyi Zhang¥,¥Open¥
¥CHINSHU111208955¥,¥CHIN-SHU 111 - Elementary Chinese for Advanced Beginners¥,¥001-SEM (18075)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 8:15am - 9:30am¥,¥09/02/2019 - 12/13/2019¥,¥Huiching Lu¥,¥Open¥
¥CHINSHU111208955¥,¥CHIN-SHU 111 - Elementary Chinese for Advanced Beginners¥,¥002-SEM (18076)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 9:45am - 11:00am¥,¥09/02/2019 - 12/13/2019¥,¥Qing Li¥,¥Open¥
¥CHINSHU111208955¥,¥CHIN-SHU 111 - Elementary Chinese for Advanced Beginners¥,¥003-SEM (18351)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 8:15am - 9:30am¥,¥09/02/2019 - 12/13/2019¥,¥FeiFei Liu¥,¥Open¥
¥CHINSHU201208957¥,¥CHIN-SHU 201 - Intermediate Chinese I¥,¥001-SEM (18077)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 8:15am - 9:30am¥,¥09/02/2019 - 12/13/2019¥,¥Ying Song¥,¥Open¥
¥CHINSHU201208957¥,¥CHIN-SHU 201 - Intermediate Chinese I¥,¥002-SEM (21474)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 8:15am - 9:30am¥,¥09/02/2019 - 12/13/2019¥,¥Mengyun Jin¥,¥Open¥
¥CHINSHU201208957¥,¥CHIN-SHU 201 - Intermediate Chinese I¥,¥004-SEM (18078)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 9:45am - 11:00am¥,¥09/02/2019 - 12/13/2019¥,¥Chenchen Zhao¥,¥Open¥
¥CHINSHU201208957¥,¥CHIN-SHU 201 - Intermediate Chinese I¥,¥005-SEM (18079)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Jie Yuan¥,¥Closed¥
¥CHINSHU201208957¥,¥CHIN-SHU 201 - Intermediate Chinese I¥,¥006-SEM (18080)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Xiaoli Jin¥,¥Closed¥
¥CHINSHU201208957¥,¥CHIN-SHU 201 - Intermediate Chinese I¥,¥007-SEM (18081)¥,¥¥,¥Shanghai¥,¥MoWe 1:15pm - 2:30pm TuTh 1:45pm - 3:00pm¥,¥09/02/2019 - 12/13/2019 09/02/2019 - 12/13/2019¥,¥Xiaobo Shui¥,¥Closed¥
¥CHINSHU201208957¥,¥CHIN-SHU 201 - Intermediate Chinese I¥,¥008-SEM (18082)¥,¥¥,¥Shanghai¥,¥MoWe 2:45pm - 4:00pm TuTh 3:15pm - 4:30pm¥,¥09/02/2019 - 12/13/2019 09/02/2019 - 12/13/2019¥,¥Ye Lu¥,¥Open¥
¥CHINSHU201A224062¥,¥CHIN-SHU 201A - Intermediate Chinese I - Accelerated¥,¥001-LEC (18086)¥,¥¥,¥Shanghai Seven Week - First¥,¥MoTuWeTh 8:15am - 10:45am¥,¥09/02/2019 - 10/25/2019¥,¥Qian Liu¥,¥Open¥
¥CHINSHU202208958¥,¥CHIN-SHU 202 - Intermediate Chinese II¥,¥002-SEM (18084)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 8:15am - 9:30am¥,¥09/02/2019 - 12/13/2019¥,¥Meng Zhou¥,¥Open¥
¥CHINSHU202208958¥,¥CHIN-SHU 202 - Intermediate Chinese II¥,¥003-SEM (18085)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Chenchen Zhao¥,¥Open¥
¥CHINSHU202208958¥,¥CHIN-SHU 202 - Intermediate Chinese II¥,¥4-SEM (21020)¥,¥¥,¥Shanghai¥,¥TuTh 3:15pm - 4:30pm MoWe 2:45pm - 4:00pm¥,¥09/02/2019 - 12/13/2019 09/02/2019 - 12/13/2019¥,¥Xiaobo Shui¥,¥Open¥
¥CHINSHU202A224063¥,¥CHIN-SHU 202A - Intermediate Chinese II - Accelerated¥,¥001-LEC (18087)¥,¥¥,¥Shanghai Seven Week - Second¥,¥MoTuWeTh 8:15am - 10:45am¥,¥10/28/2019 - 12/13/2019¥,¥Qian Liu¥,¥Open¥
¥CHINSHU211208956¥,¥CHIN-SHU 211 - Intermediate Chinese for Advanced Beginners¥,¥002-SEM (18088)¥,¥¥,¥Shanghai¥,¥MoTuWeTh 11:15am - 12:30pm¥,¥09/02/2019 - 12/13/2019¥,¥Jiani Lian¥,¥Open¥
